"cut","carat","color","price"
"Very Good",0.3,"G",432
"Very Good",0.3,"G",432
"Ideal",0.27,"I",432
"Ideal",0.27,"I",432
"Ideal",0.27,"I",432
"Ideal",0.27,"I",432
"Ideal",0.27,"I",432
"Ideal",0.27,"I",432
"Ideal",0.27,"I",432
"Ideal",0.27,"I",432
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Very Good",0.3,"E",658
"Premium",0.3,"F",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Premium",0.3,"E",658
"Premium",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Very Good",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Premium",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Premium",0.3,"E",658
"Premium",0.3,"E",658
"Premium",0.3,"E",658
"Very Good",0.3,"E",658
"Ideal",0.3,"E",658
"Premium",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Premium",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"F",658
"Premium",0.3,"E",658
"Ideal",0.3,"F",658
"Very Good",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Premium",0.3,"F",658
"Premium",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Very Good",0.3,"E",658
"Very Good",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"E",658
"Ideal",0.3,"F",658
"Ideal",0.3,"E",658
"Very Good",0.34,"E",659
"Ideal",0.41,"G",659
"Good",0.41,"F",659
"Fair",0.41,"H",659
"Good",0.38,"I",659
"Ideal",0.27,"E",659
"Very Good",0.35,"G",659
"Very Good",0.33,"D",660
"Very Good",0.29,"G",660
"Very Good",0.32,"G",660
"Very Good",0.32,"G",660
"Very Good",0.3,"E",660
"Very Good",0.38,"F",660
"Ideal",0.31,"H",660
"Ideal",0.38,"H",660
"Ideal",0.33,"F",660
"Ideal",0.32,"F",660
"Ideal",0.32,"F",660
"Ideal",0.42,"D",660
"Ideal",0.42,"D",660
"Ideal",0.38,"F",660
"Ideal",0.38,"F",660
"Ideal",0.38,"E",660
"Ideal",0.38,"E",660
"Ideal",0.31,"E",660
"Ideal",0.38,"E",660
"Ideal",0.31,"E",660
"Good",0.31,"F",660
"Ideal",0.31,"H",660
"Ideal",0.31,"G",660
"Very Good",0.39,"H",661
"Very Good",0.32,"E",661
"Very Good",0.39,"F",661
"Ideal",0.31,"G",661
"Good",0.43,"G",661
"Premium",0.3,"D",661
"Ideal",0.3,"D",661
"Very Good",0.3,"D",661
"Ideal",0.3,"D",661
"Very Good",0.38,"H",662
"Ideal",0.4,"J",662
"Ideal",0.4,"J",662
"Ideal",0.4,"J",662
"Ideal",0.4,"J",662
"Ideal",0.32,"E",662
"Ideal",0.31,"D",662
"Premium",0.3,"D",662
"Premium",0.3,"D",662
"Very Good",0.3,"D",662
"Very Good",0.3,"D",662
"Very Good",0.3,"D",662
"Fair",0.3,"F",662
"Good",0.4,"E",662
"Ideal",0.3,"E",663
"Ideal",0.38,"E",663
"Premium",0.31,"F",663
"Ideal",0.31,"F",663
"Premium",0.31,"F",663
"Premium",0.31,"F",663
"Ideal",0.31,"F",663
"Very Good",0.31,"F",663
"Very Good",0.31,"F",663
"Very Good",0.31,"F",663
"Very Good",0.31,"F",663
"Ideal",0.34,"G",663
"Ideal",0.31,"F",663
"Premium",0.31,"F",663
"Good",0.36,"D",663
"Very Good",0.3,"D",663
"Premium",0.36,"D",663
"Ideal",0.36,"D",663
"Ideal",0.36,"D",663
"Ideal",0.42,"J",663
"Premium",0.36,"D",663
"Ideal",0.36,"D",663
"Good",0.36,"D",663
"Ideal",0.36,"D",663
"Ideal",0.36,"D",663
"Ideal",0.42,"F",663
"Ideal",0.36,"D",663
"Ideal",0.36,"D",663
"Ideal",0.36,"D",663
"Ideal",0.36,"D",663
"Ideal",0.36,"D",663
"Ideal",0.3,"E",663
"Very Good",0.36,"D",663
"Premium",0.36,"D",663
"Very Good",0.36,"D",663
"Good",0.35,"E",663
"Very Good",0.29,"F",664
"Very Good",0.29,"F",664
"Very Good",0.29,"F",664
"Very Good",0.29,"F",664
"Very Good",0.29,"E",664
"Very Good",0.29,"D",664
"Very Good",0.29,"D",664
"Very Good",0.29,"F",664
"Very Good",0.29,"E",664
"Ideal",0.29,"D",664
"Ideal",0.36,"G",664
"Ideal",0.42,"J",664
"Ideal",0.31,"E",664
"Ideal",0.41,"G",664
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"G",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.3,"H",665
"Ideal",0.32,"G",665
"Ideal",0.32,"G",665
"Ideal",0.32,"G",665
"Ideal",0.28,"F",665
"Ideal",0.39,"G",665
"Good",0.36,"H",665
"Premium",0.36,"H",665
"Premium",0.36,"H",665
"Very Good",0.35,"E",665
"Ideal",0.35,"F",665
"Very Good",0.3,"D",666
"Very Good",0.3,"D",666
"Ideal",0.41,"G",666
"Premium",0.37,"H",666
"Premium",0.37,"I",666
"Premium",0.37,"I",666
"Ideal",0.37,"I",666
"Premium",0.37,"H",666
"Premium",0.37,"E",666
"Premium",0.4,"D",666
"Good",0.4,"D",666
"Very Good",0.4,"H",666
"Premium",0.4,"D",666
"Very Good",0.4,"H",666
"Very Good",0.4,"D",666
"Good",0.4,"E",666
"Premium",0.4,"D",666
"Ideal",0.4,"H",666
"Very Good",0.4,"E",666
"Premium",0.38,"G",666
"Very Good",0.4,"E",666
"Premium",0.4,"D",666
"Ideal",0.38,"G",666
"Premium",0.4,"E",666
"Premium",0.4,"D",666
"Very Good",0.4,"E",666
"Very Good",0.4,"H",666
"Premium",0.4,"D",666
"Very Good",0.4,"D",666
"Very Good",0.38,"G",666
"Ideal",0.38,"G",666
"Very Good",0.4,"H",666
"Good",0.4,"I",666
"Premium",0.4,"D",666
"Ideal",0.4,"E",666
"Very Good",0.38,"G",666
"Premium",0.4,"H",666
"Premium",0.4,"D",666
"Good",0.38,"J",666
"Very Good",0.38,"G",666
"Very Good",0.4,"H",666
"Premium",0.4,"D",666
"Ideal",0.33,"G",666
"Premium",0.33,"G",666
"Very Good",0.33,"G",666
"Ideal",0.33,"F",666
"Ideal",0.33,"F",666
"Premium",0.33,"G",666
"Ideal",0.33,"F",666
"Good",0.33,"G",666
"Ideal",0.33,"H",666
"Premium",0.33,"G",666
"Premium",0.33,"G",666
"Very Good",0.33,"F",666
"Ideal",0.33,"H",666
"Ideal",0.33,"G",666
"Ideal",0.33,"F",666
"Ideal",0.33,"F",666
"Ideal",0.33,"G",666
"Ideal",0.33,"G",666
"Ideal",0.33,"F",666
"Very Good",0.33,"F",666
"Ideal",0.33,"G",666
"Ideal",0.33,"F",666
"Ideal",0.33,"G",666
"Premium",0.33,"H",666
"Premium",0.33,"G",666
"Very Good",0.33,"F",666
"Ideal",0.33,"H",666
"Ideal",0.33,"H",666
"Ideal",0.33,"G",666
"Premium",0.33,"G",666
"Ideal",0.33,"G",666
"Ideal",0.33,"G",666
"Premium",0.33,"F",666
"Ideal",0.33,"G",666
"Premium",0.33,"F",666
"Premium",0.33,"F",666
"Ideal",0.33,"F",666
"Premium",0.33,"F",666
"Ideal",0.33,"G",666
"Premium",0.33,"F",666
"Ideal",0.33,"H",666
"Premium",0.33,"G",666
"Very Good",0.24,"E",357
"Very Good",0.23,"D",357
"Ideal",0.25,"H",357
"Good",0.23,"E",357
"Good",0.23,"F",357
"Ideal",0.26,"I",358
"Very Good",0.28,"H",360
"Ideal",0.3,"I",360
"Ideal",0.27,"G",361
"Good",0.25,"E",361
"Fair",0.25,"E",361
"Good",0.32,"D",361
"Very Good",0.23,"D",362
"Very Good",0.24,"E",362
"Very Good",0.24,"E",362
"Ideal",0.26,"H",362
"Ideal",0.25,"G",363
"Very Good",0.31,"J",363
"Very Good",0.31,"J",363
"Premium",0.31,"J",363
"Good",0.31,"J",363
"Ideal",0.24,"G",364
"Ideal",0.23,"G",364
"Ideal",0.23,"G",364
"Premium",0.32,"J",365
"Ideal",0.33,"J",366
"Very Good",0.24,"E",367
"Very Good",0.24,"D",367
"Ideal",0.3,"I",367
"Ideal",0.3,"I",367
"Ideal",0.27,"I",432
"Ideal",0.27,"I",432
"Ideal",0.24,"I",432
"Ideal",0.3,"G",432
"Ideal",0.3,"G",432
"Ideal",0.3,"G",432
"Ideal",0.3,"G",432
"Ideal",0.24,"I",432
"Ideal",0.24,"J",432
"Good",0.3,"H",432
"Good",0.32,"I",432
"Very Good",0.32,"I",432
"Ideal",0.32,"I",432
"Very Good",0.32,"I",432
"Good",0.3,"H",432
"Very Good",0.3,"H",432
"Very Good",0.3,"H",432
"Very Good",0.3,"H",432
"Very Good",0.3,"H",432
"Good",0.32,"I",432
"Premium",0.32,"I",432
"Good",0.3,"H",432
"Good",0.3,"H",432
"Ideal",0.32,"I",432
"Premium",0.32,"I",432
"Good",0.3,"H",432
"Very Good",0.3,"H",432
"Very Good",0.3,"H",432
"Premium",0.24,"H",432
"Very Good",0.24,"H",432
"Very Good",0.33,"G",666
"Premium",0.33,"G",666
"Ideal",0.33,"F",666
"Very Good",0.33,"G",666
"Very Good",0.33,"H",666
"Ideal",0.33,"G",666
"Premium",0.33,"G",666
"Ideal",0.33,"F",666
"Ideal",0.33,"G",666
"Ideal",0.33,"F",666
"Ideal",0.33,"F",666
"Ideal",0.33,"G",666
"Premium",0.33,"G",666
"Ideal",0.33,"H",666
"Premium",0.33,"G",666
"Ideal",0.33,"G",666
"Premium",0.33,"G",666
"Premium",0.33,"G",666
"Premium",0.33,"G",666
"Very Good",0.33,"G",666
"Ideal",0.33,"F",666
"Ideal",0.33,"G",666
"Good",0.33,"F",666
"Ideal",0.33,"G",666
"Premium",0.33,"G",666
"Ideal",0.33,"F",666
"Premium",0.33,"F",666
"Ideal",0.33,"G",666
"Ideal",0.33,"G",666
"Very Good",0.33,"G",666
"Very Good",0.27,"E",667
"Very Good",0.31,"F",667
"Very Good",0.41,"E",667
"Very Good",0.4,"D",667
"Ideal",0.34,"H",667
"Ideal",0.34,"H",667
"Ideal",0.27,"F",667
"Ideal",0.4,"I",667
"Ideal",0.4,"I",667
"Ideal",0.4,"I",667
"Ideal",0.4,"I",667
"Ideal",0.4,"I",667
"Ideal",0.35,"E",667
"Good",0.4,"H",667
"Good",0.4,"D",667
"Ideal",0.36,"F",667
"Ideal",0.33,"D",667
"Ideal",0.33,"D",667
"Very Good",0.36,"H",668
"Very Good",0.33,"F",668
"Ideal",0.37,"G",668
"Ideal",0.37,"H",668
"Ideal",0.38,"I",668
"Ideal",0.34,"I",668
"Premium",0.24,"E",668
"Premium",0.24,"E",668
"Premium",0.24,"D",668
"Premium",0.24,"D",668
"Premium",0.33,"H",668
"Premium",0.33,"I",668
"Premium",0.33,"I",668
"Very Good",0.33,"I",668
"Very Good",0.33,"I",668
"Premium",0.33,"I",668
"Ideal",0.33,"I",668
"Premium",0.33,"I",668
"Premium",0.33,"H",668
"Premium",0.33,"H",668
"Ideal",0.33,"H",668
"Ideal",0.33,"H",668
"Ideal",0.33,"H",668
"Premium",0.33,"H",668
"Good",0.33,"H",668
"Ideal",0.33,"H",668
"Premium",0.33,"H",668
"Premium",0.33,"H",668
"Premium",0.33,"H",668
"Premium",0.33,"H",668
"Very Good",0.28,"E",669
"Very Good",0.35,"E",669
"Premium",0.29,"G",669
"Good",0.35,"G",669
"Very Good",0.35,"G",669
"Ideal",0.35,"G",669
"Very Good",0.35,"D",669
"Premium",0.35,"D",669
"Premium",0.35,"G",669
"Premium",0.35,"D",669
"Ideal",0.35,"D",669
"Ideal",0.35,"D",669
"Ideal",0.35,"D",669
"Premium",0.35,"G",669
"Ideal",0.29,"E",669
"Ideal",0.29,"F",669
"Ideal",0.29,"E",669
"Good",0.43,"D",669
"Good",0.43,"D",669
"Good",0.43,"E",669
"Good",0.43,"D",669
"Ideal",0.43,"H",669
"Good",0.43,"E",669
"Very Good",0.3,"D",670
"Very Good",0.42,"H",670
"Ideal",0.38,"J",670
"Ideal",0.39,"H",670
"Ideal",0.3,"D",670
"Ideal",0.3,"D",670
"Ideal",0.3,"D",670
"Ideal",0.3,"D",670
"Ideal",0.3,"D",670
"Ideal",0.3,"D",670
"Ideal",0.3,"D",670
"Ideal",0.3,"D",670
"Ideal",0.3,"E",670
"Ideal",0.3,"E",670
"Ideal",0.3,"E",670
"Ideal",0.3,"E",670
"Ideal",0.43,"I",670
"Ideal",0.3,"D",670
"Very Good",0.39,"F",670
"Very Good",0.39,"E",670
"Very Good",0.43,"E",671
"Ideal",0.31,"G",671
"Ideal",0.31,"G",671
"Ideal",0.31,"G",671
"Ideal",0.31,"H",671
"Ideal",0.31,"H",671
"Ideal",0.31,"H",671
"Ideal",0.31,"H",671
"Ideal",0.37,"G",671
"Ideal",0.32,"D",671
"Ideal",0.32,"D",671
"Ideal",0.38,"H",671
"Ideal",0.41,"G",671
"Very Good",0.41,"G",671
"Good",0.41,"G",671
"Very Good",0.33,"G",672
"Very Good",0.32,"G",672
"Very Good",0.32,"G",672
"Very Good",0.32,"G",672
"Very Good",0.32,"G",672
"Very Good",0.32,"H",672
"Very Good",0.32,"H",672
"Very Good",0.32,"H",672
"Very Good",0.33,"E",672
"Very Good",0.38,"F",672
"Very Good",0.39,"E",672
"Ideal",0.45,"J",672
"Ideal",0.27,"G",672
"Ideal",0.32,"H",672
"Ideal",0.32,"H",672
"Premium",0.32,"H",672
"Premium",0.32,"G",672
"Premium",0.32,"G",672
"Ideal",0.32,"G",672
"Ideal",0.32,"G",672
"Ideal",0.32,"G",672
"Premium",0.32,"E",672
"Very Good",0.32,"E",672
"Premium",0.32,"E",672
"Very Good",0.32,"E",672
"Very Good",0.32,"E",672
"Very Good",0.32,"E",672
"Very Good",0.32,"E",672
"Premium",0.35,"E",672
"Premium",0.34,"H",672
"Good",0.4,"G",672
"Very Good",0.42,"D",672
"Ideal",0.42,"J",673
"Ideal",0.29,"G",673
"Ideal",0.29,"G",673
"Ideal",0.29,"G",673
"Ideal",0.32,"G",673
"Ideal",0.3,"E",673
"Ideal",0.3,"E",673
"Ideal",0.3,"F",673
"Ideal",0.3,"F",673
"Ideal",0.3,"F",673
"Ideal",0.3,"E",673
"Ideal",0.3,"E",673
"Ideal",0.4,"F",673
"Ideal",0.4,"E",673
"Ideal",0.29,"G",673
"Ideal",0.29,"G",673
"Ideal",0.29,"G",673
"Ideal",0.3,"G",673
"Ideal",0.3,"G",673
"Fair",0.3,"G",673
"Premium",0.3,"F",673
"Premium",0.3,"F",673
"Ideal",0.3,"F",673
"Premium",0.3,"F",673
"Very Good",0.4,"G",673
"Ideal",0.36,"E",673
"Premium",0.32,"I",673
"Ideal",0.32,"I",673
"Ideal",0.31,"D",673
"Ideal",0.32,"I",673
"Very Good",0.32,"I",673
"Very Good",0.34,"H",674
"Very Good",0.29,"E",674
"Very Good",0.41,"E",674
"Ideal",0.41,"J",674
"Ideal",0.41,"J",674
"Ideal",0.41,"J",674
"Very Good",0.31,"F",675
"Very Good",0.31,"F",675
"Very Good",0.31,"F",675
"Very Good",0.31,"F",675
"Ideal",0.38,"I",675
"Ideal",0.39,"G",675
"Ideal",0.33,"I",675
"Ideal",0.33,"I",675
"Ideal",0.33,"I",675
"Fair",0.42,"D",675
"Premium",0.4,"J",675
"Very Good",0.3,"G",675
"Premium",0.3,"E",675
"Premium",0.3,"E",675
"Premium",0.3,"E",675
"Premium",0.3,"E",675
"Premium",0.3,"E",675
"Good",0.3,"E",675
"Premium",0.3,"E",675
"Premium",0.3,"H",675
"Premium",0.3,"I",675
"Premium",0.3,"I",675
"Premium",0.3,"I",675
"Very Good",0.3,"I",675
"Premium",0.3,"I",675
"Premium",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"H",675
"Ideal",0.3,"H",675
"Ideal",0.3,"H",675
"Ideal",0.3,"H",675
"Very Good",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"H",675
"Premium",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"H",675
"Very Good",0.3,"H",675
"Premium",0.3,"H",675
"Good",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"H",675
"Very Good",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"H",675
"Premium",0.3,"H",675
"Very Good",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"H",675
"Very Good",0.3,"H",675
"Ideal",0.3,"H",675
"Premium",0.3,"G",675
"Premium",0.3,"G",675
"Ideal",0.3,"G",675
"Ideal",0.3,"G",675
"Premium",0.3,"G",675
"Good",0.3,"G",675
"Ideal",0.3,"G",675
"Ideal",0.3,"G",675
"Ideal",0.3,"G",675
"Ideal",0.3,"G",675
"Ideal",0.3,"G",675
"Premium",0.3,"G",675
"Ideal",0.3,"G",675
"Ideal",0.3,"G",675
"Premium",0.3,"G",675
"Premium",0.3,"G",675
"Very Good",0.3,"G",675
"Very Good",0.3,"G",675
"Very Good",0.3,"G",675
"Ideal",0.3,"G",675
"Very Good",0.3,"E",675
"Premium",0.3,"E",675
"Ideal",0.3,"E",675
"Premium",0.3,"E",675
"Premium",0.3,"E",675
"Very Good",0.3,"E",675
"Premium",0.3,"E",675
"Ideal",0.3,"E",675
"Premium",0.3,"E",675
"Premium",0.3,"E",675
"Ideal",0.3,"E",675
"Ideal",0.3,"E",675
"Very Good",0.3,"E",675
"Ideal",0.3,"E",675
"Good",0.3,"E",675
"Premium",0.3,"E",675
"Good",0.3,"E",675
"Premium",0.3,"E",675
"Good",0.3,"E",675
"Very Good",0.3,"E",675
"Premium",0.24,"H",432
"Very Good",0.24,"G",432
"Very Good",0.31,"G",433
"Ideal",0.33,"H",433
"Ideal",0.33,"H",433
"Ideal",0.33,"H",433
"Very Good",0.23,"H",434
"Very Good",0.28,"E",434
"Ideal",0.26,"H",434
"Ideal",0.26,"H",434
"Ideal",0.26,"I",434
"Ideal",0.32,"H",434
"Ideal",0.32,"H",434
"Premium",0.23,"H",434
"Very Good",0.33,"I",434
"Premium",0.33,"G",434
"Very Good",0.33,"J",434
"Very Good",0.33,"G",434
"Very Good",0.33,"G",434
"Good",0.33,"I",434
"Ideal",0.33,"G",434
"Premium",0.33,"F",434
"Very Good",0.33,"J",434
"Premium",0.33,"I",434
"Ideal",0.33,"J",434
"Very Good",0.33,"F",434
"Ideal",0.29,"J",435
"Ideal",0.31,"E",435
"Very Good",0.31,"E",435
"Very Good",0.31,"I",435
"Ideal",0.3,"E",675
"Premium",0.3,"E",675
"Premium",0.3,"E",675
"Very Good",0.33,"E",675
"Very Good",0.32,"G",676
"Very Good",0.35,"G",676
"Ideal",0.35,"G",676
"Ideal",0.31,"G",676
"Ideal",0.32,"F",676
"Good",0.41,"F",676
"Ideal",0.39,"E",676
"Very Good",0.36,"E",677
"Ideal",0.31,"G",677
"Ideal",0.31,"G",677
"Ideal",0.31,"G",677
"Ideal",0.4,"F",677
"Ideal",0.29,"E",677
"Ideal",0.39,"E",677
"Premium",0.32,"E",677
"Ideal",0.24,"F",678
"Ideal",0.24,"F",678
"Ideal",0.24,"F",678
"Ideal",0.24,"F",678
"Ideal",0.24,"E",678
"Ideal",0.24,"E",678
"Ideal",0.24,"F",678
"Ideal",0.24,"F",678
"Ideal",0.24,"F",678
"Ideal",0.24,"E",678
"Ideal",0.24,"E",678
"Ideal",0.24,"F",678
"Ideal",0.24,"F",678
"Ideal",0.24,"F",678
"Ideal",0.24,"F",678
"Good",0.3,"G",678
"Good",0.3,"G",678
"Ideal",0.36,"G",678
"Good",0.4,"F",678
"Very Good",0.36,"G",678
"Very Good",0.26,"F",679
"Very Good",0.39,"I",679
"Very Good",0.31,"F",679
"Very Good",0.31,"F",679
"Very Good",0.41,"F",679
"Ideal",0.43,"J",679
"Ideal",0.32,"G",679
"Ideal",0.4,"E",679
"Good",0.26,"F",679
"Premium",0.43,"F",679
"Very Good",0.43,"F",679
"Very Good",0.3,"G",680
"Very Good",0.3,"G",680
"Very Good",0.38,"I",680
"Very Good",0.41,"F",680
"Very Good",0.41,"I",680
"Ideal",0.42,"J",680
"Ideal",0.38,"H",680
"Ideal",0.38,"H",680
"Ideal",0.38,"E",680
"Good",0.38,"E",680
"Very Good",0.23,"E",680
"Premium",0.23,"E",680
"Premium",0.23,"E",680
"Premium",0.23,"E",680
"Premium",0.23,"E",680
"Premium",0.23,"E",680
"Premium",0.23,"D",680
"Good",0.45,"E",680
"Very Good",0.31,"E",680
"Premium",0.31,"E",680
"Ideal",0.31,"E",680
"Very Good",0.31,"E",680
"Premium",0.31,"E",680
"Premium",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Very Good",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Premium",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"F",680
"Ideal",0.31,"E",680
"Premium",0.31,"E",680
"Premium",0.31,"E",680
"Ideal",0.31,"E",680
"Premium",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Premium",0.31,"E",680
"Very Good",0.31,"E",680
"Very Good",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Very Good",0.31,"E",680
"Very Good",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Very Good",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"F",680
"Premium",0.31,"F",680
"Premium",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Premium",0.31,"E",680
"Premium",0.31,"E",680
"Ideal",0.31,"E",680
"Ideal",0.31,"E",680
"Very Good",0.33,"D",681
"Very Good",0.33,"G",681
"Very Good",0.33,"G",681
"Very Good",0.43,"F",681
"Ideal",0.32,"H",681
"Ideal",0.33,"D",681
"Ideal",0.34,"G",681
"Good",0.39,"F",681
"Good",0.4,"H",681
"Ideal",0.33,"E",681
"Premium",0.37,"I",681
"Very Good",0.37,"D",681
"Ideal",0.37,"D",681
"Good",0.37,"E",681
"Very Good",0.37,"D",681
"Premium",0.37,"D",681
"Premium",0.37,"D",681
"Good",0.37,"D",681
"Very Good",0.37,"D",681
"Premium",0.37,"I",681
"Very Good",0.3,"D",681
"Premium",0.37,"D",681
"Very Good",0.27,"F",682
"Very Good",0.27,"F",682
"Very Good",0.27,"F",682
"Very Good",0.27,"F",682
"Very Good",0.27,"F",682
"Very Good",0.3,"F",682
"Very Good",0.27,"F",682
"Very Good",0.27,"E",682
"Very Good",0.27,"E",682
"Very Good",0.23,"E",682
"Very Good",0.4,"G",682
"Ideal",0.37,"G",682
"Ideal",0.33,"E",682
"Ideal",0.31,"E",682
"Ideal",0.42,"G",682
"Ideal",0.32,"E",682
"Good",0.3,"F",682
"Premium",0.38,"I",682
"Good",0.4,"E",682
"Very Good",0.32,"F",683
"Ideal",0.41,"I",683
"Ideal",0.39,"G",683
"Ideal",0.41,"H",683
"Premium",0.31,"D",683
"Ideal",0.31,"D",683
"Ideal",0.31,"D",683
"Ideal",0.31,"D",683
"Ideal",0.31,"D",683
"Very Good",0.41,"H",683
"Good",0.41,"H",683
"Premium",0.41,"D",683
"Premium",0.41,"H",683
"Very Good",0.41,"H",683
"Premium",0.41,"E",683
"Premium",0.41,"D",683
"Very Good",0.41,"E",683
"Ideal",0.41,"E",683
"Very Good",0.41,"H",683
"Premium",0.41,"E",683
"Very Good",0.41,"E",683
"Ideal",0.41,"H",683
"Ideal",0.41,"E",683
"Premium",0.41,"D",683
"Very Good",0.41,"H",683
"Premium",0.41,"D",683
"Good",0.41,"H",683
"Ideal",0.41,"D",683
"Ideal",0.41,"D",683
"Very Good",0.41,"E",683
"Very Good",0.41,"E",683
"Very Good",0.41,"H",683
"Ideal",0.41,"H",683
"Very Good",0.41,"E",683
"Premium",0.41,"D",683
"Very Good",0.41,"H",683
"Premium",0.41,"H",683
"Premium",0.41,"D",683
"Very Good",0.41,"D",683
"Ideal",0.41,"D",683
"Ideal",0.41,"D",683
"Very Good",0.41,"H",683
"Premium",0.41,"H",683
"Premium",0.41,"E",683
"Premium",0.41,"H",683
"Ideal",0.41,"E",683
"Very Good",0.4,"E",684
"Ideal",0.3,"F",684
"Ideal",0.3,"F",684
"Ideal",0.31,"G",684
"Ideal",0.36,"F",684
"Ideal",0.36,"H",684
"Ideal",0.4,"E",684
"Good",0.37,"H",684
"Very Good",0.37,"H",684
"Premium",0.32,"F",684
"Ideal",0.37,"H",684
"Premium",0.32,"F",684
"Premium",0.32,"F",684
"Premium",0.32,"F",684
"Premium",0.32,"J",684
"Ideal",0.32,"J",684
"Ideal",0.32,"J",684
"Ideal",0.31,"D",684
"Ideal",0.31,"D",684
"Ideal",0.31,"D",684
"Premium",0.31,"D",684
"Ideal",0.31,"D",684
"Good",0.31,"D",684
"Premium",0.39,"I",684
"Very Good",0.32,"F",684
"Good",0.44,"E",684
"Ideal",0.3,"G",684
"Ideal",0.3,"G",684
"Very Good",0.3,"H",684
"Good",0.3,"G",684
"Premium",0.36,"E",684
"Very Good",0.3,"G",684
"Very Good",0.3,"G",684
"Very Good",0.3,"G",684
"Premium",0.3,"H",684
"Premium",0.3,"G",684
"Very Good",0.3,"G",684
"Very Good",0.3,"G",684
"Good",0.3,"G",684
"Premium",0.3,"G",684
"Good",0.3,"G",684
"Ideal",0.3,"G",684
"Very Good",0.3,"H",684
"Very Good",0.3,"G",684
"Very Good",0.3,"G",684
"Good",0.3,"H",684
"Very Good",0.3,"H",684
